movie_ID,movie_URL,movie_title,movie_rating,movie_year,movie_genres,movie_duration,credits_URL,directed_by,written_by,actors
tt0328851,https://www.imdb.com/title/tt0328851,Até o Último Mercenário,,1971,['Suspense'],82.0,https://www.imdb.com/title/tt0328851/fullcredits,"['Ary Fernandes', 'Penna Filho']","['Ary Fernandes', 'Penna Filho']","['Bentinho', 'Tony Cardi', 'Elaine Cristina', 'Genésio de Carvalho', 'Marlene França', 'Luciano Gregory', 'Sílvia Maria', 'Carlos Miranda', 'Angelo Noveli', 'Zé Paió', 'Reginaldo Vieira']"
tt0261246,https://www.imdb.com/title/tt0261246,Romualdo e Juliana,,1971,['Romance'],100.0,https://www.imdb.com/title/tt0261246/fullcredits,['André Willième'],"['Robert Celerier', 'André Willième']","['Romuald', 'Sandra Barsotti', 'Fregolente', 'Antônio Adolfo', 'José Almeida', 'Jean Michel Arlin', 'Robert Celerier', 'Antônio Cristiano', 'João Ferreira', 'Thomas Lewinsohn', 'Pierre Morrow', 'Bernardo Publiese', 'Demerval Silva', 'Lisette Troula', 'Milton Viana']"
tt0189477,https://www.imdb.com/title/tt0189477,As Deusas,6.5,1972,['Drama'],95.0,https://www.imdb.com/title/tt0189477/fullcredits,['Walter Hugo Khouri'],['Walter Hugo Khouri'],"['Lilian Lemmertz', 'Mário Benvenutti', 'Kate Hansen']"
tt0185714,https://www.imdb.com/title/tt0185714,São Bernardo,7.8,1972,['Drama'],113.0,https://www.imdb.com/title/tt0185714/fullcredits,['Leon Hirszman'],"['Leon Hirszman', 'Graciliano Ramos']","['Othon Bastos', 'Isabel Ribeiro', 'Nildo Parente', 'Vanda Lacerda', 'Mário Lago', 'Joseph Guerreiro', 'Jofre Soares', 'Rodolfo Arena', 'Labanca', 'José Policena', 'Andrey Salvador', 'Luiz Carlos Braga']"
tt0191458,https://www.imdb.com/title/tt0191458,Sinal Vermelho - As Fêmeas,4.2,1972,['Policial'],103.0,https://www.imdb.com/title/tt0191458/fullcredits,['Fauzi Mansur'],"['Fauzi Mansur', 'Fauzi Mansur']","['Enoque Batista', 'Roberto Bolant', 'Ozualdo Ribeiro Candeias', 'David Cardoso', 'Dick Danello', 'Vera Fischer', 'Marlene França', 'Jean Garret', 'Sérgio Hingst', 'Claudete Joubert', 'Cecília Lemes', 'Abdala Mansur', 'Francisco Negrão', 'Maria Viana', 'Reginaldo Vieira', 'Walter Wanni']"
tt0188044,https://www.imdb.com/title/tt0188044,Os Machões,6.4,1972,['Comédia'],94.0,https://www.imdb.com/title/tt0188044/fullcredits,['Reginaldo Faria'],"['Reginaldo Faria', 'Reginaldo Faria', 'Bráulio Pedroso']","['Reginaldo Faria', 'Erasmo Carlos', 'Flávio Migliaccio', 'Mário Benvenutti', 'Neuza Amaral', 'Apolônio', 'Suzy Arruda', 'Sílvia Cadaval', 'Nazareth Cirino', 'Regina Célia', 'Carlos Alberto de Souza Barros', 'Rose di Primo', 'Valentina Godoy', 'Kate Hansen', 'Márcio Hathay', 'Danton Jardim', 'Monique Lafond', 'Arthur Maia', 'Elke Maravilha', 'Thaís Marques', 'Pietro Mário', 'Pichin Plá', 'Maria do Roccio', 'Levi Salgado', 'Tânia Scher', 'Iara Stein', 'Renato Triler', 'Vilma Vermon', 'Shulamith Yaari']"
tt0067640,https://www.imdb.com/title/tt0067640,Quando os Deuses Adormecem,6.6,1972,['Terror'],82.0,https://www.imdb.com/title/tt0067640/fullcredits,['José Mojica Marins'],"['Rubens Francisco Luchetti', 'José Mojica Marins']","['José Mojica Marins', 'Cláudio Alberto', 'Antônio Almeida', 'Roberto Aronasse', 'Ângelo Assunção', 'Guiomar Barbosa', 'Andreia Bryan', 'Tony Carlos', 'Rosalvo Caçador', 'Abel Constâncio', 'Maria Cristina', 'Eurípedes da Silva', 'Nicanor de Oliveira', 'Daniel de Souza', 'Margareth Delta', 'Carlos Farah', 'Adão Felix', 'Roberto Ginez', 'Elza Gonzalez', 'Wanderlino Guimarães', 'Vic Helena', 'Kátia Isabel', 'Nivaldo Lima', 'Sabrina Marquezinha', 'Ana María', 'Luiza Moraes', 'Paulo Morandy', 'Marcelino Moreira', 'Palito', 'Palito', 'Amires Paranhos', 'Walter Portela', 'Lurdes Ribas', 'Irene Roberto', 'Romeu Rocha', 'Luiz Rodrigues', 'Luiz Rodrigues', 'Antônio Rubens', 'Araken Saldanha', 'Alzinete Santana', 'José Souza', 'Roney Wanderley']"
tt0196756,https://www.imdb.com/title/tt0196756,Missão: Matar,7.4,1972,['Policial'],92.0,https://www.imdb.com/title/tt0196756/fullcredits,['Alberto Pieralisi'],"['João Bethencourt', 'Robert L. Fish']","['Tarcísio Meira', 'Yvonne Buckingham', 'Luis De Lima', 'Rodolfo Arena', 'Rogério Fróes', 'Eva Christian', 'Marcelo Aguinaga', 'Nádia Maria', 'Allan Lima', 'Francisco Silva', 'Luiz Ernesto', 'Eunice Teixeira', 'Lícia Magna', 'Nidia de Paula', 'Ana Maria Maranhão', 'Antie Herald', 'Eva Procter', 'Naila Graça Mello', 'Rubens de Falco', 'Larry Carr', 'John Mason', 'Amauri Guarilha']"
tt0068333,https://www.imdb.com/title/tt0068333,Câncer,6.7,1972,['Drama'],86.0,https://www.imdb.com/title/tt0068333/fullcredits,['Glauber Rocha'],['Glauber Rocha'],"['Odete Lara', 'Hugo Carvana', 'Antonio Pitanga', 'Rogério Duarte', 'Hélio Oiticica', 'Eduardo Coutinho', 'José Medeiros', 'Luiz Carlos Saldanha', 'Zelito Viana']"
tt0184610,https://www.imdb.com/title/tt0184610,Independência ou Morte,6.3,1972,['Drama'],108.0,https://www.imdb.com/title/tt0184610/fullcredits,['Carlos Coimbra'],"['Dionísio Azevedo', 'Carlos Coimbra', 'Anselmo Duarte', 'Lauro César Muniz', 'Abilio Pereira de Almeida']","['Tarcísio Meira', 'Glória Menezes', 'Dionísio Azevedo', 'Rubens Ewald Filho', 'Kate Hansen', 'Emiliano Queiroz', 'Manoel da Nóbrega', 'Heloísa Helena', 'Labanca', 'Renato Restier', 'Anselmo Duarte', 'Jairo Arco e Flexa', 'Abilio Pereira de Almeida', 'Maria Cláudia', 'Vanja Orico', 'Francisco Di Franco', 'José Lewgoy', 'Macedo Neto', 'Carlos Imperial', 'Flora Geny', 'Edson França', 'Sérgio Hingst', 'Antonio Patiño', 'Milton Vilar', 'Carlos Miranda', 'Roberto Ferreira', 'Manoel Vieira', 'Alberto Maduar', 'Fernando Vilar', 'Geraldo Gonzaga', 'Rodolfo Arena', 'Waldir Fiori', 'Oscar Cardona', 'Lajar Muzuris', 'Victor Merinow', 'Clóvis Bornay', 'Lola Brah', 'Raul de Smandek', 'Clarice Martins', 'Eduardo Carijó', 'Roberto Soares', 'Dustan Maciel', 'Yves Hublet', 'Campelo Neto', 'Jefferson Dantas', 'Tarcísio Filho', 'Marcelo Maduan', 'Arlindo Costa', 'Monique Lafond']"
tt0236266,https://www.imdb.com/title/tt0236266,O Grande Xerife,7.7,1972,"['Comédia', 'Faroeste']",95.0,https://www.imdb.com/title/tt0236266/fullcredits,['Pio Zamuner'],"['Amácio Mazzaropi', 'Marcos Rey', 'Rajá de Aragão']","['Amácio Mazzaropi', 'Patrícia Mayo', 'Paulo Bonelli', 'Tony Cardi', 'Paulete Bonelli', 'Araken Saldanha', 'Augusto César Ribeiro', 'Cláudio Mechi', 'Jandira Câmara', 'Gentil Rodrigues', 'Ester de Oliveira', 'Carlos Garcia', 'João Batista de Souza', 'Cavagnole Neto', 'Judith Barbosa', 'Rogerio Camara', 'Nena Viana', 'José Velloni', 'Linda Fernandes', 'Vanda Marchetti', 'José Matheus', 'Argeu Ferrari', 'Carmen Boszu', 'Oswaldo Carmo', 'Dina Conde', 'Rajá de Aragão', 'Messias de Oliveira', 'Milton de Souza', 'Wilson Duran', 'Aparecido Ferrari', 'Castor Guerra', 'José Lopes', 'Cleusa Maria', 'Iragildo Mariano', 'Irene Mariano', 'Aristides Marques', 'Solimar Rodrigues', 'Jair Talarico', 'Inaija Vianna']"
tt0186471,https://www.imdb.com/title/tt0186471,Quando o Carnaval Chegar,6.2,1972,['Musical'],100.0,https://www.imdb.com/title/tt0186471/fullcredits,['Carlos Diegues'],"['Chico Buarque', 'Hugo Carvana', 'Carlos Diegues']","['Chico Buarque', 'Nara Leão', 'Maria Bethânia', 'Hugo Carvana', 'Antonio Pitanga', 'Ana Maria Magalhães', 'José Lewgoy', 'Elke Maravilha', 'Wilson Grey', 'Luiz Alves', 'Odete Lara', 'Vera Manhães', 'Scarlet Moon', 'Joaquim Mota', 'Zeni Pereira']"
tt0068739,https://www.imdb.com/title/tt0068739,Os Inconfidentes,7.0,1972,['Drama'],100.0,https://www.imdb.com/title/tt0068739/fullcredits,['Joaquim Pedro de Andrade'],"['Eduardo Escorel', 'Tomas Antonio Gonzaga', 'Cecília Meireles', 'Joaquim Pedro de Andrade']","['José Wilker', 'Luiz Linhares', 'Paulo César Peréio', 'Fernando Torres', 'Carlos Kroeber', 'Nelson Dantas', 'Carlos Gregório', 'Fábio Sabag', 'Wilson Grey', 'Roberto Maya', 'Margarida Rey', 'Tetê Medina', 'Suzana Gonçalves', 'Orlandino Seitas Fernandes', 'Helvécio Ferreira', 'Marilia Pereira', 'Benedito Silva', 'Ricardo Teixeira de Salles', 'José Aurélio Vieira', 'Zorah']"
tt0178966,https://www.imdb.com/title/tt0178966,Vera Cruz,,1972,['Documentário'],,https://www.imdb.com/title/tt0178966/fullcredits,"['João Batista de Andrade', 'Jean-Claude Bernardet']","['João Batista de Andrade', 'Jean-Claude Bernardet']",
tt0186998,https://www.imdb.com/title/tt0186998,"Eu Transo, Ela Transa",7.0,1972,"['Drama', 'Romance']",100.0,https://www.imdb.com/title/tt0186998/fullcredits,['Pedro Camargo'],"['Pedro Camargo', 'Jota Gama']","['Rodolfo Arena', 'Suzy Arruda', 'Sandra Barsotti', 'Sadi Cabral', 'Mary Daniel', 'Moacyr Deriquém', 'Rose di Primo', 'Jorge Dória', 'Darlene Glória', 'Almir Gurgel', 'Daisy Lúcidi', 'Arthur Maia', 'Marcelo Marcello', 'Orlandivo', 'Marcos Paulo', 'Abel Pera', 'Luiz Tadeu', 'Fernando Torres', 'Milton Viana', 'Shulamith Yaari', 'Leda Zeppelin']"
tt0201316,https://www.imdb.com/title/tt0201316,A Viúva Virgem,5.3,1972,['Comédia'],100.0,https://www.imdb.com/title/tt0201316/fullcredits,['Pedro Carlos Rovai'],"['André José Adler', 'João Bethencourt', 'Armando Costa', 'Alexandre Pires', 'Pedro Carlos Rovai', 'Cecil Thiré']","['Adriana Prieto', 'Jardel Filho', 'Carlos Imperial', 'Marcelo Marcello', 'Darlene Glória', 'Sônia Clara', 'Henriqueta Brieba', 'Álvaro Aguiar', 'Ibanez Filho', 'Meiry Vieira', 'Carlos Prieto', 'Neneu', 'Otávio Augusto', 'Flavio Chaves', 'José Milfont', 'Samuel Gassman', 'Janete Blati', 'Mário Telles', 'Jota Gomes', 'Júlia Lima', 'José Lewgoy', 'André José Adler', 'Lenoir Bittencourt', 'José Augusto Branco', 'Marcelo Costa', 'Wilson Grey', 'Teobaldo']"
tt0068779,https://www.imdb.com/title/tt0068779,A Faca e o Rio,6.7,1972,"['Policial', 'Drama']",96.0,https://www.imdb.com/title/tt0068779/fullcredits,['George Sluizer'],"['Odylo Costa Filho', 'George Sluizer']","['Jofre Soares', 'Ana Maria Miranda', 'Joao-Augusto Azevedo', 'Douglas Santos', 'João Batista', 'Áurea Campos']"
tt0194741,https://www.imdb.com/title/tt0194741,"Cassy Jones, o Magnífico Sedutor",6.6,1972,['Comédia'],100.0,https://www.imdb.com/title/tt0194741/fullcredits,['Luiz Sérgio Person'],"['Joaquim Assis', 'Luiz Sérgio Person']","['Paulo José', 'Sandra Bréa', 'Sônia Clara', 'Glauce Rocha', 'Hugo Bidet', 'Grande Otelo', 'Carlos Imperial', 'Gracinda Freire', 'Suzana Gonçalves', 'Nilson Condé', 'Henriqueta Brieba', 'Ilva Niño', 'Lenoir Bittencourt', 'Cláudio Ferreira', 'Mano Rodrigues', 'Tatiana Leskova']"
tt0159708,https://www.imdb.com/title/tt0159708,Roleta Russa,6.0,1972,['Drama'],95.0,https://www.imdb.com/title/tt0159708/fullcredits,['Bráulio Pedroso'],['Bráulio Pedroso'],"['Sílvia Amélia Chagas', 'Daniel Filho', 'Jardel Filho', 'Suzana Gonçalves', 'Mário Jorge', 'Becky Klabin', 'Kazuo Kon', 'Teresa Maria', 'Ítala Nandi', 'Pia Nascimento', 'Antonio Pedro', 'Gerson Pedroso', 'Liliana Pedroso', 'Marilda Pedroso', 'Renault', 'Marieta Severo', 'Miriam Skoronski', 'Luiz Carlos Vinhas']"
tt0260359,https://www.imdb.com/title/tt0260359,Sexo E Sangue na Trilha do Tesouro,5.8,1972,['Aventura'],83.0,https://www.imdb.com/title/tt0260359/fullcredits,['José Mojica Marins'],"['Rubens Francisco Luchetti', 'Rubens Francisco Luchetti', 'José Mojica Marins']","['Alfredo Almeida', 'António Andrade', 'Big Boy', 'Andreia Bryan', 'Marlene Caminhoto', 'Eurípedes da Silva', 'José Galã', 'Djalma Leite', 'Faria Magalhães', 'Rosângela Maldonado', 'José Mojica Marins', 'Índio Paraguaio', 'Roque Rodrigues', 'Frederico Scarlatti', 'Ailton Vaz']"
tt0210963,https://www.imdb.com/title/tt0210963,Saravah,7.8,1972,['Documentário'],100.0,https://www.imdb.com/title/tt0210963/fullcredits,['Pierre Barouh'],"['Pierre Barouh', 'Baden Powell']","['Maria Bethânia', 'João da Baiana', 'Paulinho da Viola', 'Raul de Souza', 'Márcia', 'Pixinguinha', 'Baden Powell', 'Luiz Carlos Vinhas']"
tt0187089,https://www.imdb.com/title/tt0187089,O Grande Gozador,4.2,1972,['Comédia'],105.0,https://www.imdb.com/title/tt0187089/fullcredits,['Victor di Mello'],['Alexandre Pires'],"['Cláudio Cavalcanti', 'Dilma Lóes', 'Rodolfo Arena', 'Sandra Barsotti', 'Henriqueta Brieba', 'Nelson Caruso', 'Paulo César', 'Rafael de Carvalho', 'Marly de Fátima', 'Arthur Costa Filho', 'Martim Francisco', 'Roberto Frota', 'Geraldo Gonzaga', 'Becky Klabin', 'José Lewgoy', 'Urbano Lóes', 'Maria do Roccio', 'Arlete Salles', 'Jacyra Silva', 'Roberto Soares']"
tt0259972,https://www.imdb.com/title/tt0259972,D'Gajão Mata para Vingar,6.4,1972,['Faroeste'],93.0,https://www.imdb.com/title/tt0259972/fullcredits,['José Mojica Marins'],"['José Mojica Marins', 'Walter Portela', 'Dario Souza Santos', 'Cliton Villela']","['Teddy Alencar', 'José Carvalho', 'Arcílio Custódio', 'Carlos Dinarowsky', 'Dermival Dinarowsky', 'Petry Esteban', 'Juan Estevan', 'Gracinda Fernandes', 'Marta Gomes', 'Ricardo Gomes', 'Guiomar Katelan', 'José Lacerda', 'Nivaldo Lima', 'Carmen Marins', 'Carlos Meira', 'Benedito Minário', 'Ana Nilsen', 'Hamilton Vaz Pereira', 'Walter Portela', 'Duarte Rezende', 'Coriolano Rodrigo', 'Eddio Smanio', 'Eva Soares', 'Alfredo Souza', 'Carmen Traicon', 'Clemente Xavier']"
tt0233939,https://www.imdb.com/title/tt0233939,A Infidelidade ao Alcance de Todos,5.4,1972,['Comédia'],86.0,https://www.imdb.com/title/tt0233939/fullcredits,"['Anibal Massaini Neto', 'Olivier Perroy']",['Lauro César Muniz'],"['Cyl Farney', 'Marlene França', 'David Neto', 'Marisa Woodward', 'David Cardoso', 'Wanda Stefânia', 'Marlene Rodrigues', 'Marina Freire', 'Clodovil', 'Marilu Martinelli', 'Raul Cortez', 'Líbero Ripoli', 'Jairo Arco e Flexa', 'Liana Duval', 'Lino Sérgio', 'Lenoir Bittencourt', 'Carlos Castilho', 'Lenita Perroy']"
tt0325235,https://www.imdb.com/title/tt0325235,O Demiurgo,6.5,1972,,88.0,https://www.imdb.com/title/tt0325235/fullcredits,['Jorge Mautner'],,"['José Roberto Aguilar', 'Leilah Assunção', 'Norma Bengell', 'Péricles Cavalcanti', 'Gilberto Gil', 'Jards Macalé', 'Jorge Mautner', 'Caetano Veloso', 'Dedé Veloso']"
tt0184624,https://www.imdb.com/title/tt0184624,"Jesuíno Brilhante, o Cangaceiro",7.2,1972,"['Aventura', 'Faroeste']",90.0,https://www.imdb.com/title/tt0184624/fullcredits,['William Cobbett'],"['Gustavo Barroso', 'William Cobbett']","['Nery Victor', 'Vanja Orico', 'Rodolfo Arena', 'Waldir Onofre', 'Milton Vilar', 'Hilda Mello', 'Maria Lúcia Escócia', 'Mário Paris', 'Hélio Duda', 'Eriel José', 'Rogério Tapajós', 'Regina Accioli', 'Antenor Cosme', 'Clementina de Jesus', 'Gesiel Figueiredo', 'Tony Machado', 'Rui Marques', 'Daniel Rosental', 'Nestor Sabóia', 'Wandick Wandré']"
tt0269947,https://www.imdb.com/title/tt0269947,Teixeirinha a 7 provas,6.2,1972,['Aventura'],90.0,https://www.imdb.com/title/tt0269947/fullcredits,['Milton Barragan'],"['Milton Barragan', 'Aníbal Damasceno Ferreira', 'Teixeirinha']","['Teixeirinha', 'Luiz Abreu', 'Rui Bastide', 'Dorival Cabrera', 'Nelson Campos', 'Themis Ferreira', 'Ricardo Hoepper', 'Nelson Lima', 'Loreni Munhoz', 'Jimmy Pippiolo', 'Tereré', 'Mary Terezinha']"
tt0240448,https://www.imdb.com/title/tt0240448,Os Desclassificados,6.8,1972,['Policial'],95.0,https://www.imdb.com/title/tt0240448/fullcredits,['Clery Cunha'],"['Clery Cunha', 'Clery Cunha', 'Darcy Silva']","['Darcy Silva', 'Joana Fomm', 'Araken Patusca', 'Roberto Bataglin', 'Hélio Souto', 'Anita Aveno', 'Jesse James Barbosa', 'Dick Cardoso', 'Luiz Lopes Correa', 'Clery Cunha', ""Oswaldo D'ávila"", 'Paulo De Oliveira', 'Carlos Antônio Franco', 'Sonia Garcia', 'Roberto Homsi', 'Índio Kiko', 'Liane', 'Cidinha Neves', 'Clécio Ribeiro', 'Nancy Rita', 'Tuska']"
tt0139008,https://www.imdb.com/title/tt0139008,Ali Babá e os Quarenta Ladrões,5.4,1972,"['Aventura', 'Comédia', 'Família']",96.0,https://www.imdb.com/title/tt0139008/fullcredits,['Victor Lima'],['Victor Lima'],"['Renato Aragão', 'Dedé Santana', 'Elza De Castro', 'Luiz Delfino', 'Neila Tavares', 'Mariel Mariscot', 'Ângelo Antônio', 'Sérgio Cunha', 'Kleber Drable', 'Elisa Fernandes', 'Wilson Grey', 'Fernando José', 'Quinzinho', 'Nelson Rauen', 'Francisco Silva', 'Tereza Teller', 'Zequinha']"
tt0260210,https://www.imdb.com/title/tt0260210,As Mulheres Amam por Conveniência,,1972,['Drama'],103.0,https://www.imdb.com/title/tt0260210/fullcredits,['Roberto Mauro'],['Roberto Mauro'],"['Luiz Américo', 'Clery Cunha', 'Cláudio Cunha', 'Homem de Melo', 'Sueli Fernandes', 'Wanda Kosmo', 'Rafael Loduca', 'Marthus Mathias', 'Magrit Siebert', 'Darcy Silva', 'José Júlio Spiewak', 'Malu Stein', 'Walter Stuart', 'Nadia Tell', 'Tony Vieira']"
tt0235980,https://www.imdb.com/title/tt0235980,O Anjo Negro,,1972,,80.0,https://www.imdb.com/title/tt0235980/fullcredits,['José Umberto Dias'],,['Roberto Maya']
tt0198302,https://www.imdb.com/title/tt0198302,"Amor, Carnaval e Sonhos",6.0,1973,"['Fantasia', 'Musical']",80.0,https://www.imdb.com/title/tt0198302/fullcredits,['Paulo César Saraceni'],['Paulo César Saraceni'],"['Arduíno Colassanti', 'Ana Maria Miranda', 'Leila Diniz', 'Hugo Carvana', 'Paulo César Saraceni', 'Isabel Ribeiro', 'Paulo César Peréio', 'Becky Klabin', 'Monsueto']"
tt0069476,https://www.imdb.com/title/tt0069476,Vozes do Medo,5.4,1972,"['Documentário', 'Animação', 'Drama']",140.0,https://www.imdb.com/title/tt0069476/fullcredits,"['Adilson Bonini', 'Augusto Correa', 'Helio Leite De Barros', 'Plácido de Campos', 'Cyro Del Nero', 'Gianfrancesco Guarnieri', 'Mamoru Miyao', 'Ruy Perotti', 'Aloysio Raulino', 'Roberto Santos', 'Roman Stulbach', 'Maurice Capovilla']","['Adilson Bonini', 'Maurice Capovilla', 'Augusto Correa', 'Helio Leite De Barros', 'Cyro Del Nero', 'Gianfrancesco Guarnieri', 'Mamoru Miyao', 'Ruy Perotti', 'Aloysio Raulino', 'Roberto Santos', 'Roman Stulbach', 'Plácido de Campos']","['Alda Abreu', 'Inês Abreu', 'Vicente Acedo', 'Celeste Albuquerque', 'Josafá Alves Andrade', 'Maura Soares Arantes', 'Tito Livio Baccarin', 'Ione Borges', 'Francisca M. Burza', 'Jonas Christensen', 'Afonso Cláudio', 'Neide Duque', 'Selma Egrei', 'Rofran Fernandes', 'Lenah Ferreira', 'Joana Fomm', 'Jose Luiz Franca', 'Luis Roberto Galizia', 'Lucas Geão', 'Fábio Luiz Gomes', 'Serafim Gonzalez', 'Marcelo Kujawski', 'Dorothy Leirner', 'Roberto Malzoni', 'Cláudio Mamberti', 'Marina', 'Mila', 'Julia Miranda', 'Marcelo Aranha Souza Pinto', 'Clarice Piovesan', 'Antonio Pitanga', 'Errol Sasse', 'Mirna Sodespoto', 'Lolita de Oliveira Souza', 'Lino Sérgio', 'Gilka Tangarelli', 'Verônica Teijido', 'Marcos Valadão', 'Maury Viveiros', 'Cristina Yufon']"
tt0069117,https://www.imdb.com/title/tt0069117,Prata Palomares,6.4,1972,['Suspense'],125.0,https://www.imdb.com/title/tt0069117/fullcredits,['André Faria'],"['André Faria', 'José Celso Martinez Corrêa']","['Renato Borghi', 'Carlos Gregório', 'Renato Dobal', 'Paulo Augusto', 'Cao', 'Zenaider Rios', 'Elizabeth Kauder', 'Antônio Brasil', 'Carlos Prieto', 'Elke Hering', 'Otávio Augusto', 'Ítala Nandi']"
tt0198717,https://www.imdb.com/title/tt0198717,A Marcha,7.3,1972,['Drama'],114,https://www.imdb.com/title/tt0198717/fullcredits,['Oswaldo Sampaio'],"['Oswaldo Sampaio', 'Afonso Schmidt']","['Pelé', 'Nicette Bruno', 'Rodolfo Mayer', 'Vera Sampaio', 'José Policena', 'Ruthinéa de Moraes', 'Sadi Cabral', 'Jaime Barcellos', 'Silvio de Abreu', 'Lola Brah', 'Ricardo Campos', 'Goulart de Andrade', 'João José Pompeo', 'Manoel da Nóbrega', 'Henricão', 'Deoclides de Oliveira', 'Francisco Egydio', 'Alceu Bertoloti', 'Eleonor Bruno', 'Isaura Bruno', 'Leo de Avelar', 'Samuel Dos Santos', 'Castro Gonzaga', 'Milton Gonçalves', 'Paulo Goulart', 'Norma Grecco', 'Lutero Luiz', 'Marthus Mathias', 'Rubens Teixeira']"
tt0240629,https://www.imdb.com/title/tt0240629,Janaina - A Virgem Proibida,3.3,1972,['Drama'],85.0,https://www.imdb.com/title/tt0240629/fullcredits,['Olivier Perroy'],['Olivier Perroy'],"['Ronnie Von', 'Marlene França', 'Raul Cortez', 'Cyl Farney', 'Olivia Salles', 'Cynira Arruda', 'Luiz Lopes Correa', 'Mara Duval', 'Stella Arens']"
tt0197376,https://www.imdb.com/title/tt0197376,Corrida em Busca do Amor,6.6,1972,['Comédia'],93.0,https://www.imdb.com/title/tt0197376/fullcredits,['Carlos Reichenbach'],"['Aram Babaeghian', 'Jairo Ferreira', 'Renato Grechi', 'Carlos Reichenbach', 'J.B. Souza', 'Percival Gomes de Oliveira']","['David Cardoso', 'Gracinda Fernandes', 'Vic Barone', 'Dick Danello', 'Toni Ricardo', 'Luiz Carlos Clay', 'Vitoria Twardowska', 'Tuska', 'Celsa Moram', 'Gibé', 'Carlos Bucka', 'Carlos Reichenbach', 'Cavagnole Neto']"
tt0422853,https://www.imdb.com/title/tt0422853,Nua E Atrevida,,1972,['Drama'],100.0,https://www.imdb.com/title/tt0422853/fullcredits,['Flávio Ribeiro Nogueira'],"['Flávio Ribeiro Nogueira', 'Jorge Santos']","['Luiz Antônio', 'Lirio Bertelli', 'Tony Cardi', 'Edgard Franco', 'Adélia Iório', 'Verônica Krimann', 'Roberto Maya', 'Mariza Mayer', 'Ursula Monroe', 'Joaquim Moreira', 'David Neto', 'Darcy Silva', 'Domingos Terras', 'Augusto Toledo', 'Tony Vieira']"
tt0196504,https://www.imdb.com/title/tt0196504,A Difícil Vida Fácil,4.2,1972,"['Policial', 'Drama']",78.0,https://www.imdb.com/title/tt0196504/fullcredits,['Alberto Pieralisi'],"['Hélio Bloch', 'Alberto Pieralisi']","['Jece Valadão', 'Sandra Barsotti', 'Paulo Fortes', 'Marly de Fátima', 'Vera Gimenez', 'Rubens de Falco', 'Emiliano Queiroz', 'Hélio Ary', 'Jotta Barroso', 'Kandi Montemuro', 'Levi Salgado', 'Iara Stein']"
tt0422904,https://www.imdb.com/title/tt0422904,Paixão de Um Homem,6.7,1972,['Drama'],95.0,https://www.imdb.com/title/tt0422904/fullcredits,['Egídio Eccio'],['Egídio Eccio'],"['Waldick Soriano', 'Enoque Batista', 'António Cardoso', 'Osmano Cardoso', 'Chacrinha', 'Clodovil', 'Idely Costa', 'Harry Dukat', 'Becky Klabin', 'Vanda Marchetti', 'Cavagnole Neto', 'José Policena', 'Walter Portela', 'Wilson Ribaldo', 'José Júlio Spiewak', 'Maria Viana', 'Wandick Wandré']"
tt0423390,https://www.imdb.com/title/tt0423390,Tormento,,1972,['Drama'],105.0,https://www.imdb.com/title/tt0423390/fullcredits,['Özen Sermet'],"['Guilherme Figueiredo', 'Özen Sermet']","['Thaís M. Guerreiro', 'Luiz Orlando', 'Edson Luiz', 'Dary Reis', 'Maurício Sherman', 'Neuza Amaral', 'Nidia de Paula', 'José Martins', 'Dimas McBilly', 'Bolívar A. Vivacqua']"
tt0186648,https://www.imdb.com/title/tt0186648,Um Amor de Mulher,,1972,,,https://www.imdb.com/title/tt0186648/fullcredits,['David Neves'],,
tt0424201,https://www.imdb.com/title/tt0424201,O Jogo da Vida e da Morte,6.8,1972,['Drama'],95.0,https://www.imdb.com/title/tt0424201/fullcredits,['Mário Kuperman'],"['Mário Kuperman', 'Mário Prata', 'William Shakespeare']","['Odete Lara', 'Juca de Oliveira', 'Walter Cruz', 'Chocolate', 'Sérgio Mamberti', 'Yolanda Braga', 'Francisco Batista', 'Fernando Benincase', 'Júlio César', 'Paulo Goia', 'Éder Jofre', 'Ferreira Leite', 'Lutero Luiz', 'Chico Martins', 'Lúcia Mello', 'Flávio Porto', 'Rui Resende', 'Benê Silva', 'Flávio São Thiago']"
tt0329522,https://www.imdb.com/title/tt0329522,Pânico no Império do Crime,,1972,['Aventura'],72.0,https://www.imdb.com/title/tt0329522/fullcredits,['Ary Fernandes'],"['Ary Fernandes', 'Ary Fernandes', 'Fábio Novaes Silva', 'J.C. de Souza']","['Washington Coimbra', 'Rogério Dias', 'Edgard Franco', 'Marie Lech', 'Emil Luiz', 'Diná Machado', 'José Meneses', 'Carlos Miranda', 'Nadir Rocha', 'Sílvio Rocha', 'Nelson Turini', 'Reginaldo Vieira']"
