movie_ID,actors
tt0456616,Marcelo Coutinho
tt0456616,Marthus Mathias
tt0456616,Lêda Amaral
tt0456616,Cléo Bisatto
tt0456616,Walter Casagrande
tt0456616,Maria Luíza Castelli
tt0456616,Sérgio Hingst
tt0456616,Kátia Marrie
tt0456616,Eugênio Novell
tt0456616,Pablo
tt0456616,Jesus Padilha
tt0456616,César Roberto
tt0456616,Paco Sanches
tt0241808,Mariza Sommer
tt0241808,Matilde Mastrangi
tt0241808,Zilda Mayo
tt0241808,Paulo Ramos
tt0241808,Antônio Fonzar
tt0241808,Danton Jardim
tt0241808,Clayton Silva
tt0241808,Felipe Levy
tt0241808,José Miziara
tt0241808,Renée Casemart
tt0241808,Rubens Moral
tt0241808,Alberto Grecchi
tt0241808,Waldomiro Reis
tt0241808,Ric Ostrower
tt0241808,Genésio de Carvalho
tt0241808,Marcelo Ribeiro
tt0241808,Reginaldo Pereira
tt0241808,Adilson Rodrigues
tt0241808,Edson Donizetti
tt0241808,Zé Cinema
tt0241808,Dante Rui
tt0241808,Lecôncio Paiva
tt0241808,Marcos Ferreira
tt0241808,Zé Matias
tt0241808,Vanessa Alves
tt0241808,Célia Coutinho
tt0241808,Hélio Souto
tt0241808,Walter Stuart
tt0084650,Anselmo Vasconcelos
tt0084650,Clarice Piovesan
tt0084650,Wilson Grey
tt0084650,Regina Casé
tt0084650,Evandro Mesquita
tt0084650,Júlio Medaglia
tt0084650,Carlos Wilson
tt0084650,Nina de Pádua
tt0084650,Colé Santana
tt0084650,Dora Pellegrino
tt0084650,Maria Zilda Bethlem
tt0084650,Claudio Marzo
tt0084650,Jane Silk
tt0084650,Tania Boscoli
tt0084650,Felipe Falcao
tt0084650,José Mojica Marins
tt0084650,Paulo César Peréio
tt0084650,Joel Barcellos
tt0084650,Jardel Filho
tt0084650,Patricya Travassos
tt0084650,Sandro Solviatti
tt0084650,Silvana Rodrigues
tt0084650,Rubem Barra
tt0084650,Teresa Cristina
tt0084650,Sérgio Santeiro
tt0084650,Carina Cooper
tt0084650,Nelson Motta
tt0084650,Altair Lima
tt0084650,Oldar Fróes da Cruz
tt0084650,Seu Mário
tt0084650,Amauri Guarilha
tt0084650,Hélio Oititica
tt0084650,Dovir Gilho
tt0084650,Leovegildo Cordeiro
tt0084650,Hugo Brasiliense
tt0084650,Carla Bayton
tt0084650,Alexandra Falcão
tt0084650,Sabine Medaglia
tt0084650,Luiz Olavo Fontes
tt0084650,Marcos Palmeira
tt0084650,Marcos Viana
tt0191429,Darby Daniel
tt0191429,Ênio Gonçalves
tt0191429,Kleber Afonso
tt0191429,Deusa Angelino
tt0191429,Arlindo Barreto
tt0191429,Ahle Bergamasco
tt0191429,Lola Brah
tt0191429,Wilza Carla
tt0191429,Ilse Cotrim
tt0191429,Aryadne de Lima
tt0191429,Danielle Ferrite
tt0191429,Alan Fontaine
tt0191429,Lia Furlin
tt0191429,Serafim Gonzalez
tt0191429,Ana Maria Kreisler
tt0191429,José Júlio Spiewak
tt0139440,Lucélia Santos
tt0139440,Walmor Chagas
tt0139440,Joel Barcellos
tt0139440,Ivan Cândido
tt0139440,Helber Rangel
tt0139440,Marcos Soares
tt0139440,Jalusa Barcelos
tt0139440,Laís Chamma
tt0139440,Wilson Grey
tt0139440,Guilherme Karam
tt0139440,Carlos Kroeber
tt0139440,Monique Lafond
tt0139440,Ítala Nandi
tt0139440,Nildo Parente
tt0139440,Paulão
tt0139440,Mário Petráglia
tt0139440,Fábio Sabag
tt0139440,Cristina Santos
tt0139440,Celina Sodré
tt0139440,Maria Sílvia
tt0139440,Tamara Taxman
tt0139440,Mariana de Moraes
tt0139440,Tião D'Ávila
tt0139440,Luis Antonio
tt0139440,Flávio Antônio
tt0139440,Renato Coutinho
tt0139440,José de Abreu
tt0139440,Dayse de Lourenço
tt0139440,Celso Faria
tt0139440,Carlos Felipe
tt0139440,Beatriz Horta
tt0139440,Mozart Júnior
tt0139440,Luiz Carlos Lacerda
tt0139440,Carlos Alberto Leite
tt0139440,Charles Myara
tt0139440,Riba Neves
tt0139440,Emilia Rey
tt0139440,Angélica Rubi
tt0139440,Irving São Paulo
tt0139440,Cecil Thiré
tt0139440,Virgínia
tt0139440,Betty von Wien
tt0143100,Gretchen
tt0143100,Rita Cadillac
tt0143100,Tânia Gomide
tt0143100,India Amazonense
tt0143100,Maristela Moreno
tt0143100,Lia Hollywood
tt0143100,Liana Duval
tt0143100,Jota Santana
tt0143100,Marcelo Coutinho
tt0143100,Nico Gomes
tt0143100,Kleber Afonso
tt0143100,Oasis Minniti
tt0143100,Carlos Costa
tt0143100,Eli Silveira
tt0143100,Meire Ferro
tt0143100,Tina Rinaldi
tt0143100,Jesus Padilha
tt0143100,Margareth Souto
tt0143100,Renato Bruno
tt0143100,Zaira Zordana
tt0143100,Roberto Domingues
tt0143100,Fernando Magalhães
tt0143100,Deni Cavalcanti
tt0143100,Siuza
tt0279364,Patrícia Scalvi
tt0279364,Roberto Miranda
tt0279364,Lia Farrel
tt0279364,Ana Maria Kreisler
tt0279364,Célia Santos
tt0279364,Lígia de Paula
tt0279364,Fábio Vilalonga
tt0279364,Roque Rodrigues
tt0279364,Arthur Roveder
tt0279364,Tatiana Nogueira
tt0279364,Emil Grigoletto
tt0279364,Eudes Carvalho
tt0279364,Salete Fracarolli
tt0279364,Mário Vaz Filho
tt0279364,Jocelaine Rodrigues
tt0279364,Railda Nonato
tt0279364,Vicente De Luca
tt0279364,Ivonete Pereira
tt0279364,Henrique Bertelli
tt0279364,Castor Guerra
tt0279364,Washington Augusto
tt0279364,Ilga Rodrigues
tt0279364,Marthus Mathias
tt0279364,Flávio Porto
tt0279364,Maria Antonia Lombardi
tt0279364,Jota Santana
tt0279364,Marcos Rossi
tt0203354,Sandra Graffi
tt0203354,Eliana do Vale
tt0203354,Arthur Leivas
tt0203354,Luiz Carlos Braga
tt0203354,Maria Stella Splendore
tt0203354,Carlos Capeletti
tt0203354,Célia Coutinho
tt0203354,Osmar do Amaral
tt0203354,Arnaldo Fernandes
tt0203354,João Francisco Garcia
tt0203354,José Lucas
tt0203354,Fernando Magalhães
tt0203354,Sonia Mamede
tt0203354,Tadeu Menezes
tt0203354,Railda Nonato
tt0261111,Vanessa Alves
tt0261111,Simone Barreto
tt0261111,Sônia Bezerra
tt0261111,David Cardoso Jr.
tt0261111,David Cardoso
tt0261111,Rajá de Aragão
tt0261111,Alice de Carli
tt0261111,Liana Duval
tt0261111,Roberto Fedegozo
tt0261111,Rosana Freitas
tt0261111,Ênio Gonçalves
tt0261111,Wanda Kosmo
tt0261111,Simone Magalhães
tt0261111,Matilde Mastrangi
tt0261111,Maristela Moreno
tt0261111,Evelize Oliver
tt0261111,José Paiva
tt0261111,Andréa Prado
tt0261111,Kátia Spencer
tt0261111,José Júlio Spiewak
tt0255552,Monique Lafond
tt0255552,Paulo César Peréio
tt0255552,John Herbert
tt0255552,Jonas Bloch
tt0255552,Serafim Gonzalez
tt0255552,Eduardo Abbas
tt0255552,Kleber Afonso
tt0255552,Pericles Campos
tt0255552,Marcelo Coutinho
tt0255552,Luiz Carlos de Moraes
tt0255552,Taya Fatoon
tt0255552,Solange Ferreira
tt0255552,Gessy Fonseca
tt0255552,Leila Mansur
tt0255552,Chico Martins
tt0255552,Sandra Mattera
tt0255552,Paulo Minervino
tt0255552,Dirceu de Paula Neves
tt0255552,Norival
tt0255552,Hélio Porto
tt0255552,Nicole Puzzi
tt0255552,Imara Reis
tt0255552,Abel Rodrigues
tt0255552,Wilson Sampson
tt0255552,Alaor Santos
tt0255552,Clayton Silva
tt0255552,Fúlvio Stefanini
tt0255552,Bárbara Thiré
tt0255552,Zelia Toledo
tt0255552,Marcus Vinícius
tt0186346,André de Biase
tt0186346,Cláudia Magno
tt0186346,Ricardo Graça Mello
tt0186346,Nina de Pádua
tt0186346,Sergio Mallandro
tt0186346,Cissa Guimarães
tt0186346,Claudia Ohana
tt0186346,Ricardo Zambelli
tt0186346,Evandro Mesquita
tt0186346,Márcia Rodrigues
tt0186346,Adriano Reys
tt0186346,Jacqueline Laurence
tt0186346,Rogério Fróes
tt0186346,António Duarte
tt0186346,Tania Boscoli
tt0186346,Pedro Paulo Rangel
tt0186346,Flávio São Thiago
tt0186346,Luiz Carlos Buruca
tt0186346,Célia Azevedo
tt0186346,Daniela Gavaldão
tt0186346,Lygia Durand
tt0186346,Lilian Stavik
tt0186346,Marlise Eugéne
tt0186346,Fátima Munis Freire
tt0186346,Toni Freitas
tt0186346,Jorge Loures
tt0194885,Denise Dumont
tt0194885,Nicole Puzzi
tt0194885,Lúcia Veríssimo
tt0194885,André de Biase
tt0194885,Hugo Della Santa
tt0194885,Rosina Malbouisson
tt0194885,Walmor Chagas
tt0194885,Renée de Vielmond
tt0194885,Ronaldo Costa
tt0194885,Paulo Gorgulho
tt0194885,Silvana Réa
tt0197845,Zilda Mayo
tt0197845,Wilson Sampson
tt0197845,Jonia Freund
tt0197845,Carlos Koppa
tt0197845,Sandra Graffi
tt0197845,Armando Tirabosqui
tt0197845,Isa Kopelman
tt0197845,Cláudio Mamberti
tt0197845,Vanessa Alves
tt0197845,Cássia Godoy
tt0197845,Carlos Milani
tt0197845,Sérgio Hingst
tt0197845,Marliane Gomes
tt0197845,Olindo Dias
tt0197845,Arlete Montenegro
tt0197845,Felipe Levy
tt0197845,Rubens Pignatari
tt0197845,Rosely Benetty
tt0254616,Tânia Alves
tt0254616,Carla Camurati
tt0254616,Ênio Gonçalves
tt0254616,Sérgio Mamberti
tt0254616,Walter Casagrande
tt0254616,Tito Alencastro
tt0254616,Leonor Lambertini
tt0254616,Ismael Ivo
tt0254616,Luis Roberto Galizia
tt0254616,Antônio Maschio
tt0254616,Gisele Reis
tt0254616,Maria Duarte Mamberti
tt0254616,Zé Antonio Garcia
tt0254616,Luiz Felipe
tt0254616,Arrigo Barnabé
tt0254616,Jorge Mautner
tt0254616,Nelson Jacobina
tt0254616,Wladimir
tt0254616,Pitta
tt0254616,Cida Moreira
tt0254616,Hércules Barbosa
tt0254616,José Antonio Garcia
tt0254616,Maria Helena
tt0254616,Sofia Loren
tt0254616,Ícaro Martins
tt0254616,Eduardo Mutarelli
tt0254616,Alaor Santos
tt0254616,Vavá Torres
tt0084134,Glória Pires
tt0084134,Nuno Leal Maia
tt0084134,Sebastião Vasconcelos
tt0084134,Ruy Polanah
tt0084134,Pedro Paulo Rangel
tt0084134,Flávio São Thiago
tt0084134,Lutero Luiz
tt0084134,Luiz Mendonça
tt0084134,Marcus Vinícius
tt0084134,Eliane Narducci
tt0084134,Sônia de Paula
tt0084134,Sandro Solviatti
tt0084134,Ariel Coelho
tt0084134,Genilda Silva
tt0084134,Ilson Araújo
tt0084134,Mauri de Castro
tt0084134,Odilon Camargo
tt0084134,Betúlia Pires Camargo
tt0084134,Marlene
tt0084134,Alvaro Freire
tt0424038,Osmar Alves
tt0424038,Hely Antonio
tt0424038,Enoque Batista
tt0424038,Shirley Benny
tt0424038,Hitagibe Carneiro
tt0424038,José Lopes
tt0424038,Oswaldo Moreira
tt0424038,Penha Moreira
tt0424038,Marília Nauê
tt0424038,Denise Ongarelli
tt0424038,Nabor Rodrigues
tt0424038,Francisco A. Soares
tt0424038,Tony Vieira
tt0477951,Dorival Coutinho
tt0477951,Esmeralda Barros
tt0477951,Silvana Alves
tt0477951,Margareth Souto
tt0477951,Ely Silva
tt0477951,Hilda Ferracini
tt0477951,Darcy Silva
tt0477951,Roco
tt0477951,Elisandre Coutinho
tt0477951,Tyhana Perckle
tt0477951,Carlos Alberto De Los Rios
tt0477951,Sebastião A. Siqueira
tt0084083,Juliana Carneiro da Cunha
tt0084083,Ítala Nandi
tt0084083,Flávio Galvão
tt0084083,Regina Duarte
tt0084083,Cristina Aché
tt0084083,Lucélia Maquiavelli
tt0084083,Paulo Hesse
tt0084083,Guará Rodrigues
tt0084083,Carlos Gregório
tt0084083,Maria do Carmo Sodré
tt0084083,Luiz Antonio Martinez Correia
tt0084083,Fernando Peixoto
tt0084083,Riva Nimitz
tt0084083,Myrian Muniz
tt0084083,Luiz Linhares
tt0084083,Mário Chamie
tt0084083,Suzana de Moraes
tt0084083,Dina Sfat
tt0084083,Grande Otelo
tt0084083,Etty Fraser
tt0084083,Othon Bastos
tt0084083,Paulo José
tt0084083,Patricio Bisso
tt0084083,Marcos Fayad
tt0084083,Nelson Dantas
tt0084083,Wilson Grey
tt0084083,Rogério Rossini
tt0084083,Alexandre Eulálio
tt0084083,Dora Pellegrino
tt0084083,Sérgio Mamberti
tt0084083,Marco Antonio Augusto
tt0084083,Marcos Plonka
tt0084083,David José
tt0084083,Antonio Pitanga
tt0084083,Renato Borghi
tt0084083,Isa Kopelman
tt0084083,Xandó Batista
tt0084083,Fábio Sabag
tt0084083,Antonio Pedro
tt0084083,Sônia Dias
tt0084083,Arduíno Colassanti
tt0084083,Márcia Pitanga
tt0084083,Analú Prestes
tt0084083,Maria Angélica Alves
tt0084083,Homero Barreto
tt0084083,Rosely Barreto
tt0084083,Mery Batista
tt0084083,Rubens Brito
tt0084083,Oswaldo Campozana
tt0084083,Mário Carneiro
tt0084083,Luiz Casado
tt0084083,Jarbas Coimbra Júnior
tt0084083,Billy Davis
tt0084083,Sidney de Oliveira
tt0084083,Eduardo de Souza
tt0084083,Elecy de Souza
tt0084083,José Ordonez de Souza
tt0084083,Raymundo de Souza
tt0084083,Ademilton J. dos Santos
tt0084083,Youssef Salim Elias
tt0084083,José Gomes Fernandes
tt0084083,Jose Luiz Franca
tt0084083,João Camilo Furtado
tt0084083,Deoclides Gouveia
tt0084083,Hélcio Guimarães
tt0084083,Diana Kemps
tt0084083,David Leroy
tt0084083,Tati Levingstein
tt0084083,Ursula Grozca Marcondes
tt0084083,Kelly Maria
tt0084083,Thaís Maya
tt0084083,Carlos Mello
tt0084083,Alcira Moreira
tt0084083,Elismar Noronha
tt0084083,Margarida do Nascimento Nunes
tt0084083,Rafaela
tt0084083,Cristiane Rex
tt0084083,Adílson Ruiz
tt0084083,Paco Sanches
tt0084083,Isabela Secchim
tt0084083,Sandro Solviatti
tt0084083,Paulo Vinícius
tt0084083,Vandi Zachias
tt0235220,Mário Gomes
tt0235220,Claudia Ohana
tt0235220,Joana Fomm
tt0235220,Milton Moraes
tt0235220,Dennis Carvalho
tt0235220,Stepan Nercessian
tt0235220,Perfeito Fortuna
tt0235220,Cláudia Celeste
tt0235220,Sandro Solviatti
tt0235220,Cissa Guimarães
tt0235220,Liège Monteiro
tt0235220,Eládio Sandoval
tt0241472,Zaira Bueno
tt0241472,Carlos Casan
tt0241472,Michel Cohen
tt0241472,Rajá de Aragão
tt0241472,Lígia de Paula
tt0241472,Edna del Corso
tt0241472,Danielle Ferrite
tt0241472,Lia Furlin
tt0241472,Zilda Mayo
tt0241472,Roberto Miranda
tt0241472,José Miziara
tt0241472,Rubens Pignatari
tt0241472,Paco Sanches
tt0241472,Germano Vezzani
tt0241472,Fábio Vilalonga
tt0438256,Ana Maria Kreisler
tt0438256,Arthur Roveder
tt0438256,Rossana Ghessa
tt0438256,Rinaldo Gines
tt0438256,Arlindo Barreto
tt0438256,Tania Moraes
tt0438256,Ivan de Almeida
tt0438256,Luiz Oliveira
tt0438256,Helena Andrea
tt0438256,Fátima Leite
tt0438256,Anthony Steffen
tt0237923,Sirley Almeida
tt0237923,Dionísio Beraldo
tt0237923,Cláudia Celeste
tt0237923,Mário César
tt0237923,Lia Farrel
tt0237923,Lady Francisco
tt0237923,Joel Grijó
tt0237923,Danton Jardim
tt0237923,Roberto Lee
tt0237923,Gilberto Porto
tt0237923,Raul Rosso
tt0237923,Levi Salgado
tt0084529,Reginaldo Faria
tt0084529,Carlos Zara
tt0084529,Antônio Fagundes
tt0084529,Natália do Vale
tt0084529,Elizabeth Savalla
tt0084529,Claudio Marzo
tt0084529,Neuza Amaral
tt0084529,Expedito Barreira
tt0084529,Rogério Blum
tt0084529,Dennis Bourke
tt0084529,Renato Coutinho
tt0084529,Newton Couto
tt0084529,Ivan Cândido
tt0084529,João Batista do Reino
tt0084529,Lui Farias
tt0084529,Maurício Farias
tt0084529,Odenir Fraga
tt0084529,Alvaro Freire
tt0084529,Ana Giata
tt0084529,Pedro Giata
tt0084529,Ivens Godinho
tt0084529,Alvaro Lima
tt0084529,Hélio Mascarenhas
tt0084529,Flávio Migliaccio
tt0084529,Milton Moraes
tt0084529,Paulo Neves
tt0084529,Gisela Padilha
tt0084529,José Carlos Peixoto
tt0084529,Dalmo Peres
tt0084529,Ivone Pimentel
tt0084529,Alviemar Pio
tt0084529,Paulo Porto
tt0084529,Luiz Armando Queiroz
tt0084529,Nardel Ramos
tt0084529,Fredman Ribeiro
tt0084529,João Batista Ribeiro
tt0084529,Eleonora Rocha
tt0084529,Jorge Rosa
tt0084529,Raul Simeds
tt0084529,Sandro Solviatti
tt0084529,Marcus Vinícius
tt0084529,Irma Álvarez
tt0242103,Vanessa Alves
tt0242103,Luiz Carlos Braga
tt0242103,Elys Cardoso
tt0242103,Carlos Casan
tt0242103,Célia Coutinho
tt0242103,Taya Fatoon
tt0242103,Heitor Gaiotti
tt0242103,Sandra Graffi
tt0242103,Regina Helena
tt0242103,Sérgio Hingst
tt0242103,Carlos Milani
tt0242103,Fábio Vilalonga
tt0182478,Caetano Veloso
tt0182478,Colé Santana
tt0182478,José Lewgoy
tt0182478,Norma Bengell
tt0182478,Cláudia O'Reilly
tt0182478,Dedé Veloso
tt0182478,Lygia Durand
tt0182478,Mário Gomes
tt0182478,Sandro Solviatti
tt0182478,Shirley Alves
tt0182478,Sônia Dias
tt0182478,Georgina de Moraes
tt0182478,Suzana de Moraes
tt0182478,Mariana de Moraes
tt0182478,Antônio Cícero
tt0182478,Guilherme Araujo
tt0182478,Ethel Alvarenga
tt0182478,Armandinho
tt0182478,Arnaldo Brandão
tt0182478,Tande Bressane
tt0182478,Christopher Crocker
tt0182478,Rosa Dias
tt0182478,Aldira Alves dos Santos
tt0182478,Daniela Monteiro
tt0182478,Maria Monteiro
tt0182478,Guará Rodrigues
tt0182478,Marcos Soares
tt0182478,Ursula Westmacott
tt0242117,Camila Barbosa
tt0242117,Bentinho
tt0242117,Mário Benvenutti
tt0242117,Luiz Carlos Braga
tt0242117,Milton Campos
tt0242117,Vera Campos
tt0242117,Eudes Carvalho
tt0242117,Lígia de Paula
tt0242117,John Doo
tt0242117,Alice Faria
tt0242117,Salete Fracarolli
tt0242117,Rosana Freitas
tt0242117,José Gimenes
tt0242117,Sílvia Gless
tt0242117,Paulo Leite
tt0242117,José Miziara
tt0242117,André Luiz Mori
tt0242117,Rosa Maria Pestana
tt0242117,Patrícia Scalvi
tt0242117,Ricardo Strover
tt0242117,Stanley Strover
tt0078769,Orlando Parolini
tt0078769,Patrícia Scalvi
tt0078769,Roberto Miranda
tt0078769,Alvamar Taddei
tt0078769,Benjamin Cattan
tt0078769,Liana Duval
tt0078769,Zaira Bueno
tt0078769,Rita Hadich
tt0078769,Vânia Buchioni
tt0078769,Wilson Sampson
tt0078769,Maurice Legeard
tt0078769,Luiz Castellini
tt0078769,Isa Kopelman
tt0078769,Gilson Motta
tt0078769,Eder Mazini
tt0078769,Elisabeth Sardelli
tt0078769,Lygia Reichenbach
tt0078769,Michel Cohen
tt0078769,Eduardo Dos Santos
tt0459016,Deni Cavalcanti
tt0459016,Rita Cadillac
tt0459016,Sérgio Hingst
tt0459016,Liana Duval
tt0459016,Marthus Mathias
tt0459016,Acácia Andréa
tt0459016,Danielle Ferrite
tt0459016,Mara Carmem
tt0459016,Wilson Sampson
tt0260894,Aldine Muller
tt0260894,Zaira Bueno
tt0260894,André Loureiro
tt0260894,José Lucas
tt0260894,Wanda Kosmo
tt0260894,Gisa della Mare
tt0260894,Sílvia Gless
tt0260894,Ricardo Otávio Mendes
tt0260894,André Lopes
tt0260894,Marilu Blummer
tt0260894,Gisa Della Mare
tt0260894,Eduardo Magalhaes
tt0260894,Edson Pereira
tt0260894,Édio Queiros
tt0260894,Satã
tt0260894,Tomás Sawoya
tt0260894,Simone Thomé
tt0195291,Miguel Falabella
tt0195291,Lucélia Santos
tt0195291,Louise Cardoso
tt0195291,Lauro Corona
tt0195291,Chico Díaz
tt0195291,Daniel Dantas
tt0195291,José Dumont
tt0195291,Catarina Abdalla
tt0195291,Mônica Alvarenga
tt0195291,Sérgio Argueilhes
tt0195291,Markus Avaloni
tt0195291,Denise Bandeira
tt0195291,Aluísio Batata
tt0195291,Sônia Borges
tt0195291,Mauí Cordeiro
tt0195291,Joyce de Oliveira
tt0195291,B. de Paiva
tt0195291,Carlos Gregório
tt0195291,Cláudia Guimarães
tt0195291,Fernando José
tt0195291,Cléber Loureiro
tt0195291,Eduardo Machado
tt0195291,Rômulo Marinho Jr.
tt0195291,Gê Martu
tt0195291,Cláudia Otero
tt0195291,Guilherme Reis
tt0195291,Alexandre Ribondi
tt0195291,Tereza Rolemberg
tt0195291,Henrique Rovira
tt0195291,J. Coelho
tt0195291,João Figueiredo
tt0287909,Osmar Alves
tt0287909,Shirley Benny
tt0287909,Renée Casemart
tt0287909,Darby Daniel
tt0287909,Carlito de Almeida
tt0287909,Rajá de Aragão
tt0287909,Américo Garcia
tt0287909,Paulo Gil
tt0287909,Cássia Godoy
tt0287909,Roberto Gogoni
tt0287909,Nilza Inês
tt0287909,Nilza Larsen
tt0287909,Vera Lúcia
tt0287909,Cristina Martinez
tt0287909,Marthus Mathias
tt0287909,Petrúcio Melo
tt0287909,Arlete Moreira
tt0287909,Daniel Paciolo
tt0287909,Elden Ribeiro
tt0287909,Nabor Rodrigues
tt0287909,Clarisse Santana
tt0287909,Jota Santana
tt0287909,Sandra Sargentelli
tt0287909,Francisco A. Soares
tt0287909,Margareth Souto
tt0287909,Hilton Viana
tt0254853,Osmar Alves
tt0254853,Vanessa Alves
tt0254853,António Andrade
tt0254853,Henrique Bertelli
tt0254853,Bianca Blonde
tt0254853,Jussara Calmon
tt0254853,Aparecida de Castro
tt0254853,Célia de Lima
tt0254853,Denise
tt0254853,Arnaldo Fernandes
tt0254853,Marliane Gomes
tt0254853,Aiman Hammound
tt0254853,Sérgio Hingst
tt0254853,Jorge S. Iwasaki
tt0254853,Maria Luisa Jorge
tt0254853,Konji
tt0254853,Ruy Leal
tt0254853,Lauro Leandro
tt0254853,Felipe Levy
tt0254853,Henrique Lisboa
tt0254853,Zilda Loureiro
tt0254853,Jussara Morais
tt0254853,Gilson Motta
tt0254853,Cuberos Neto
tt0254853,Fátima Nunes
tt0254853,Hélia Pelitzer
tt0254853,Rubens Pignatari
tt0254853,André Rezende
tt0254853,Paco Sanches
tt0254853,Vera Suzana
tt0254853,Américo Taricano
tt0254853,Guilherme Toscano
tt0254853,Juca Valente
tt0254853,Esther Watanabe
tt0279302,Patrícia Scalvi
tt0279302,Jacques Lagôa
tt0279302,Vicente De Luca
tt0279302,Jonia Freund
tt0279302,Salete Fracarolli
tt0279302,J. Santana
tt0279302,Pericles Campos
tt0279302,Genésio de Carvalho
tt0279302,Adelmo Rodrigues
tt0279302,Romeu de Freitas
tt0279302,Tadeu Aguiar
tt0279302,Márcia Krithan
tt0279302,Edson Maruschi
tt0279302,Jairo Ferreira
tt0279302,Luiz Carlos Braga
tt0279302,Roque Rodrigues
tt0279302,Lígia de Paula
tt0279302,Régis Monteiro
tt0279302,Consuelo Leandro
tt0279302,Felipe Levy
tt0279302,José Carlos Cardoso
tt0279302,Cristina Martinez
tt0279302,Andrea Camargo
tt0279302,Carlos Casan
tt0279302,Ilse Cotrim
tt0279302,Lilita Prestes
tt0385648,Carmem Angélica
tt0385648,Mara Carmem
tt0385648,Juca de Oliveira
tt0385648,Lígia de Paula
tt0385648,Emerson Fittipaldi
tt0385648,Heitor Gaiotti
tt0385648,John Herbert
tt0385648,Sérgio Hingst
tt0385648,Felipe Levy
tt0385648,José Lucas
tt0385648,Maristela Moreno
tt0385648,Rosa Maria Pestana
tt0385648,Nardo Sabatini
tt0385648,Osmar Santos
tt0241211,Caíque Ferreira
tt0241211,Paulão
tt0241211,Claudia Ohana
tt0241211,Tamara Taxman
tt0241211,Paulo Villaça
tt0241211,Catarina Abdalla
tt0241211,Ovídio Abreu
tt0241211,Monique Alves
tt0241211,Marcia Brito
tt0241211,Íris Bruzzi
tt0241211,Chacrinha
tt0241211,Henrique Costa
tt0241211,Cecília Moreira de Souza
tt0241211,Ligia Diniz
tt0241211,Chico Díaz
tt0241211,Haylton Farias
tt0241211,Lourival Felix
tt0241211,Alvaro Freire
tt0241211,Adílson Gomes
tt0241211,Hélio Guerra
tt0241211,John Hansen
tt0241211,Nei Leonntsinis
tt0241211,Nice Meirelles
tt0241211,Angela Nenzy
tt0241211,Guará Rodrigues
tt0241211,Chico Santos
tt0241211,Everardo Sena
tt0241211,Joel Silva
tt0241211,Sandro Solviatti
tt0241211,Paschoal Villaboin
tt0242030,Nicole Puzzi
tt0242030,Patrícia Scalvi
tt0242030,Rosina Malbouisson
tt0242030,Carlos Kroeber
tt0242030,Francisco Di Franco
tt0242030,Walter Forster
tt0242030,Zaira Bueno
tt0242030,Marta Vaz
tt0242030,Jacques Lagôa
tt0242030,Arlete Montenegro
tt0242030,Wilma de Aguiar
tt0242030,Grupo Abracadabra
tt0242030,India Amazonense
tt0242030,Rita Cadillac
tt0242030,Lia Hollywood
tt0242030,John Herbert
tt0242030,Buckup Júnior
tt0242030,Alberto Nucci
tt0242030,Toni Fernandes
tt0242030,Railda Nonato
tt0242030,Iria Regina
tt0242030,Andrea Camargo
tt0242030,Evelize Puzzi
tt0242030,Maria Puzzi
tt0242030,Wilson Louzada
tt0242030,Rafael Santos
tt0240856,Roberto Bonfim
tt0240856,Daliléa Ayala
tt0240856,Enoque Batista
tt0240856,Bentinho
tt0240856,Zaira Bueno
tt0240856,Wilza Carla
tt0240856,Jesse James Costa
tt0240856,Genésio de Carvalho
tt0240856,Nestor Alves de Lima
tt0240856,J. Demerjian
tt0240856,Thomas Douglas
tt0240856,Paulo Farah
tt0240856,Alice Faria
tt0240856,Tânia Gomide
tt0240856,Claudete Joubert
tt0240856,Waldemar Laurentis
tt0240856,Ruy Leal
tt0240856,Marthus Mathias
tt0240856,Zilda Mayo
tt0240856,Ronaldo Medeiros
tt0240856,Fábio Pimentel
tt0240856,Noelle Pinne
tt0240856,Mara Prado
tt0240856,Tony Santos
tt0240856,Itamar Silva
tt0240856,Arlindo X. Souza
tt0240856,Roney Wanderley
tt0203293,Débora Berbert
tt0203293,Norma Blum
tt0203293,Tássia Camargo
tt0203293,Ronaldo Ciambroni
tt0203293,Raul Cortez
tt0203293,Wilma de Aguiar
tt0203293,Paulo Domingues
tt0203293,Celina Favarin
tt0203293,Toni Fernandes
tt0203293,Paulo Guarnieri
tt0203293,John Herbert
tt0203293,Silvana Lopes
tt0203293,Tadeu Menezes
tt0203293,Antônio Petrin
tt0203293,Nílson Raman
tt0203293,Mauro Russo
tt0203293,Carmem Silva
tt0203293,Alvamar Taddei
tt0203293,Armando Tirabosqui
tt0203293,Marta Vaz
tt0203293,Leonardo Villar
tt0444109,Arthur Roveder
tt0444109,Ana Maria Kreisler
tt0444109,Ivete Bonfá
tt0444109,Alberto Grecchi
tt0444109,Salete Fracarolli
tt0444109,Neusa de Rolandi
tt0444109,Iolanda Silva
tt0444109,Ivan Gonçalves
tt0444109,Márcia Fraga
tt0444109,Marliane Gomes
tt0444109,Marcos Mello Cavallaria
tt0444109,Michel Cohen
tt0444109,Rossana Ghessa
tt0444109,José Lucas
tt0139961,Antônio Fagundes
tt0139961,Dina Sfat
tt0139961,Ney Latorraca
tt0139961,Christiane Torloni
tt0139961,Eduardo Tornaghi
tt0139961,Xuxa Lopes
tt0139961,Othon Bastos
