movie_ID,movie_genres,movie_year,movie_decade
tt22071552,Suspense,2004,2000
tt0436784,Documentário,2004,2000
tt0445095,Aventura,2004,2000
tt0445095,Comédia,2004,2000
tt0445095,Família,2004,2000
tt0328316,Drama,2004,2000
tt0328316,Fantasia,2004,2000
tt0422998,Policial,2004,2000
tt0418602,Animação,2004,2000
tt0418602,Comédia,2004,2000
tt0418602,Família,2004,2000
tt0439459,Documentário,2004,2000
tt0456854,Drama,2004,2000
tt0440712,Documentário,2004,2000
tt0422238,Drama,2004,2000
tt0421631,Drama,2004,2000
tt0439211,Documentário,2004,2000
tt0440270,Comédia,2004,2000
tt0425139,Drama,2004,2000
tt0406383,Drama,2004,2000
tt0399811,Comédia,2004,2000
tt0399811,Família,2004,2000
tt0399811,Musical,2004,2000
tt0395134,Drama,2004,2000
tt14396004,Drama,2004,2000
tt0424374,Drama,2004,2000
tt0430059,Documentário,2004,2000
tt2388080,Documentário,2004,2000
tt0455943,Documentário,2004,2000
tt0455943,Biografia,2004,2000
tt1429463,Drama,2004,2000
tt1429463,Família,2004,2000
tt0371977,Drama,2004,2000
tt6679028,Documentário,2004,2000
tt0423024,Drama,2004,2000
tt0439997,Documentário,2004,2000
tt0444821,Comédia,2004,2000
tt0439460,Comédia,2004,2000
tt0466783,Drama,2004,2000
tt0466783,Família,2004,2000
tt0427086,Comédia,2004,2000
tt0427086,Romance,2004,2000
tt0440175,Drama,2004,2000
tt0405677,Documentário,2004,2000
tt17147652,Documentário,2004,2000
tt27307441,Fantasia,2004,2000
tt12379352,Documentário,2004,2000
tt12379352,Biografia,2004,2000
tt0360793,Documentário,2004,2000
tt0456899,Drama,2005,2000
tt0492967,Drama,2005,2000
tt0492950,Drama,2005,2000
tt0439547,Biografia,2005,2000
tt0439547,Drama,2005,2000
tt0439547,Musical,2005,2000
tt0478525,Drama,2005,2000
tt0373747,Drama,2005,2000
tt0373760,Aventura,2005,2000
tt0373760,Drama,2005,2000
tt0429743,Comédia,2005,2000
tt0429743,Romance,2005,2000
tt0810096,Comédia,2005,2000
tt0496595,Animação,2005,2000
tt0496595,Família,2005,2000
tt0496595,Musical,2005,2000
tt0456117,Comédia,2005,2000
tt0456117,Terror,2005,2000
tt1058533,Documentário,2005,2000
tt1058533,Esportes,2005,2000
tt0457076,Comédia,2005,2000
tt0457076,Drama,2005,2000
tt0457076,Romance,2005,2000
tt1319731,Documentário,2005,2000
tt0493175,Documentário,2005,2000
tt0493175,Biografia,2005,2000
tt0493175,Musical,2005,2000
tt0458074,Drama,2005,2000
tt0389377,Drama,2005,2000
tt0456321,Documentário,2005,2000
tt0456321,Musical,2005,2000
tt0431615,Drama,2005,2000
tt0452744,Comédia,2005,2000
tt0452744,Terror,2005,2000
tt0442751,Biografia,2005,2000
tt0442751,Drama,2005,2000
tt0442751,História,2005,2000
tt0856775,Drama,2005,2000
tt0856775,Romance,2005,2000
tt0466786,Documentário,2005,2000
tt0457052,Romance,2005,2000
tt0457052,Comédia,2005,2000
tt0325444,Drama,2005,2000
tt0325444,Romance,2005,2000
tt0436781,Documentário,2005,2000
tt0480667,Comédia,2005,2000
tt0426097,Policial,2005,2000
tt0426097,Drama,2005,2000
tt0426097,Mistério,2005,2000
tt0487567,Ação,2005,2000
tt9383042,Animação,2005,2000
tt9383042,Comédia,2005,2000
tt9383042,Família,2005,2000
tt0473561,Drama,2005,2000
tt13417174,Documentário,2005,2000
tt0431169,Romance,2005,2000
tt0431169,Drama,2005,2000
tt4345580,Documentário,2005,2000
tt0480670,Documentário,2005,2000
tt0442753,Musical,2005,2000
tt0442753,Ação,2005,2000
tt0442753,Comédia,2005,2000
tt0473562,Documentário,2005,2000
tt0833620,Drama,2005,2000
tt0492992,Drama,2005,2000
tt0478765,Documentário,2005,2000
tt0478765,Musical,2005,2000
tt0469751,Comédia,2005,2000
tt0469751,Romance,2005,2000
tt0487711,Documentário,2005,2000
tt0473475,Documentário,2005,2000
tt0459228,Comédia,2005,2000
tt0473478,Documentário,2005,2000
tt0486316,Documentário,2005,2000
tt0477164,Drama,2005,2000
tt13598104,Documentário,2005,2000
tt0945547,Documentário,2005,2000
tt0847154,Drama,2006,2000
tt0841175,Drama,2006,2000
tt0857355,Drama,2006,2000
tt0489458,Comédia,2006,2000
tt0489458,Drama,2006,2000
tt0982849,Drama,2006,2000
tt0982849,Terror,2006,2000
tt0448927,Comédia,2006,2000
tt0448927,Fantasia,2006,2000
tt0481129,Romance,2006,2000
tt0481254,Biografia,2006,2000
tt0481254,Drama,2006,2000
tt0481254,História,2006,2000
tt0478978,Drama,2006,2000
tt0478978,História,2006,2000
tt1002459,Drama,2006,2000
tt0492869,Drama,2006,2000
tt0492869,Musical,2006,2000
tt0936504,Ação,2006,2000
tt0936504,Drama,2006,2000
tt0936504,Família,2006,2000
tt11005634,Drama,2007,2000
tt0337564,Comédia,2006,2000
tt0337564,Musical,2006,2000
tt0337564,Romance,2006,2000
tt0438916,Comédia,2006,2000
tt0808266,Comédia,2006,2000
tt0473679,Drama,2006,2000
tt0473679,Romance,2006,2000
tt0922605,Documentário,2006,2000
tt0485366,Drama,2006,2000
tt0497900,Aventura,2006,2000
tt0497900,Família,2006,2000
tt0846109,Comédia,2006,2000
tt0339382,Ação,2006,2000
tt0339382,Comédia,2006,2000
tt0339382,Drama,2006,2000
tt0877323,Drama,2006,2000
tt0489772,Comédia,2006,2000
tt1169137,Família,2006,2000
tt0356201,Animação,2006,2000
tt0356201,Comédia,2006,2000
tt0356201,Musical,2006,2000
tt0488893,Drama,2006,2000
tt1078281,Drama,2006,2000
tt1078281,Romance,2006,2000
tt3648008,Documentário,2006,2000
tt5274254,Documentário,2006,2000
tt11282136,Animação,2006,2000
tt11282136,Aventura,2006,2000
tt11282136,Comédia,2006,2000
tt21161824,Drama,2006,2000
tt0800950,Comédia,2006,2000
tt3026660,Terror,2006,2000
tt0854161,Comédia,2006,2000
tt0828568,Documentário,2006,2000
tt0796979,Documentário,2006,2000
tt0765431,Documentário,2006,2000
tt14519822,Documentário,2006,2000
tt0405445,Drama,2006,2000
tt4722680,Documentário,2006,2000
tt4569386,Mistério,2006,2000
tt0886487,Documentário,2006,2000
tt0438329,Drama,2006,2000
tt0495033,Comédia,2006,2000
tt1555367,Drama,2006,2000
tt1555367,Fantasia,2006,2000
tt2638748,Documentário,2006,2000
tt8059170,Documentário,2006,2000
tt14726986,Documentário,2006,2000
tt0796245,Comédia,2006,2000
tt0796245,Esportes,2006,2000
tt0861739,Ação,2007,2000
tt0861739,Policial,2007,2000
tt0861739,Drama,2007,2000
tt0870090,Policial,2007,2000
tt0870090,Drama,2007,2000
tt1039960,Comédia,2007,2000
tt1039960,Drama,2007,2000
tt0827778,Drama,2007,2000
tt0827778,Romance,2007,2000
tt0895777,Comédia,2007,2000
tt0895777,Musical,2007,2000
tt0984175,Drama,2007,2000
tt0882820,Drama,2007,2000
tt1059921,Comédia,2007,2000
tt1059921,Drama,2007,2000
tt0933033,Comédia,2007,2000
tt0933033,Fantasia,2007,2000
tt0945383,Drama,2007,2000
tt1165293,Documentário,2007,2000
tt1165293,Drama,2007,2000
tt0907134,Comédia,2007,2000
tt0488515,Drama,2007,2000
tt0488515,Romance,2007,2000
tt0871896,Animação,2007,2000
tt0871896,Aventura,2007,2000
tt0871896,Comédia,2007,2000
tt0990366,Comédia,2007,2000
tt0977642,Drama,2007,2000
tt0977642,Musical,2007,2000
tt0977642,Romance,2007,2000
tt1018706,Drama,2007,2000
tt0432988,Drama,2007,2000
tt1116944,Drama,2007,2000
tt1116944,Musical,2007,2000
tt1002543,Documentário,2007,2000
tt1119162,Drama,2007,2000
tt3343120,Animação,2007,2000
tt3343120,Comédia,2007,2000
tt3343120,Família,2007,2000
tt11005634,Drama,2007,2000
tt1090295,Drama,2007,2000
tt0973822,Documentário,2007,2000
tt1090359,Drama,2007,2000
tt0469748,Drama,2007,2000
tt0469748,Suspense,2007,2000
tt1146300,Ação,2007,2000
tt1146300,Aventura,2007,2000
tt1146300,Família,2007,2000
tt0848596,Drama,2007,2000
tt1058027,Drama,2007,2000
tt4696686,Drama,2007,2000
tt1068650,Drama,2007,2000
tt0997039,Comédia,2007,2000
tt1828155,Documentário,2007,2000
tt1438492,Documentário,2007,2000
tt0857177,Ação,2007,2000
tt0857177,Drama,2007,2000
tt1361317,Animação,2007,2000
tt1361317,Aventura,2007,2000
tt1361317,Comédia,2007,2000
tt0768177,Comédia,2007,2000
tt0768177,Drama,2007,2000
tt0882782,Drama,2007,2000
tt0882782,Suspense,2007,2000
tt4574576,Drama,2007,2000
tt1019402,Documentário,2007,2000
tt1019402,Biografia,2007,2000
tt1019402,Musical,2007,2000
tt0807702,Policial,2007,2000
tt0388333,Documentário,2007,2000
tt1018710,Drama,2007,2000
tt0498075,Documentário,2007,2000
tt0298079,Documentário,2007,2000
tt1346972,Documentário,2007,2000
tt0920452,Comédia,2007,2000
tt0920452,Drama,2007,2000
tt0920452,Musical,2007,2000
tt1323504,Aventura,2007,2000
tt1323504,Drama,2007,2000
tt1323504,História,2007,2000
tt1068648,Documentário,2007,2000
tt0861689,Drama,2008,2000
tt0861689,Mistério,2008,2000
tt0861689,Suspense,2008,2000
tt14671982,Ação,2008,2000
tt14671982,Comédia,2008,2000
tt14671982,Romance,2008,2000
tt1092016,Biografia,2008,2000
tt1092016,Policial,2008,2000
tt1092016,Drama,2008,2000
tt1280567,Policial,2008,2000
tt1280567,Drama,2008,2000
tt1280567,Suspense,2008,2000
tt1174691,Drama,2008,2000
tt1174691,Romance,2008,2000
tt0082328,Terror,2008,2000
tt0931353,Comédia,2008,2000
tt1288641,Aventura,2008,2000
tt1288641,Comédia,2008,2000
tt1288641,Fantasia,2008,2000
tt1290389,Biografia,2008,2000
tt1290389,Drama,2008,2000
tt1290389,Família,2008,2000
tt0803029,Drama,2008,2000
tt0803029,Esportes,2008,2000
tt1047445,Ação,2008,2000
tt1047445,Drama,2008,2000
tt1047445,Suspense,2008,2000
tt4574562,Comédia,2008,2000
tt4574562,Drama,2008,2000
tt4574562,Família,2008,2000
tt0884177,Romance,2008,2000
tt1270631,Drama,2008,2000
tt1265968,Documentário,2008,2000
tt1265968,Musical,2008,2000
tt1329396,Terror,2008,2000
tt0831904,Comédia,2008,2000
tt1324898,Drama,2008,2000
tt1324898,Fantasia,2008,2000
tt1324898,Ficção científica,2008,2000
tt0456122,Drama,2008,2000
tt0456122,Musical,2008,2000
tt1149597,Comédia,2008,2000
tt1424746,Comédia,2008,2000
tt1424746,Família,2008,2000
tt1424746,Romance,2008,2000
tt1368859,Documentário,2008,2000
tt1213924,Ação,2008,2000
tt1213924,Policial,2008,2000
tt1213924,Drama,2008,2000
tt1392261,Policial,2008,2000
tt1392261,Drama,2008,2000
tt1136609,Drama,2008,2000
tt0972378,Comédia,2008,2000
tt0337513,Documentário,2008,2000
tt1248882,Comédia,2008,2000
tt1248882,Família,2008,2000
tt1248882,Fantasia,2008,2000
tt1478282,Aventura,2008,2000
tt1478282,Drama,2008,2000
tt1478282,História,2008,2000
tt0929784,Drama,2008,2000
tt1048150,Drama,2008,2000
tt15708782,Drama,2008,2000
tt1849866,Documentário,2008,2000
tt1849866,Aventura,2008,2000
tt1330048,Drama,2008,2000
tt1345451,Drama,2008,2000
tt1345451,Romance,2008,2000
tt1054119,Suspense,2008,2000
tt0798732,Comédia,2008,2000
tt0798732,Drama,2008,2000
tt1308936,Documentário,2008,2000
tt1185608,Drama,2008,2000
tt3043830,Animação,2008,2000
tt3575914,Documentário,2008,2000
tt1945217,Comédia,2008,2000
tt1517095,Documentário,2008,2000
tt1517095,Biografia,2008,2000
tt1517095,Musical,2008,2000
tt1205903,Ação,2008,2000
tt1205903,Policial,2008,2000
tt1205903,Mistério,2008,2000
tt1378676,Documentário,2008,2000
tt1557653,Drama,2008,2000
tt4005288,Documentário,2008,2000
tt2015456,Documentário,2008,2000
tt7857598,Suspense,2008,2000
tt1353167,Documentário,2008,2000
tt1353167,Musical,2008,2000
tt1440741,Drama,2009,2000
tt1440741,Romance,2009,2000
tt1016321,Drama,2009,2000
tt1322277,Ação,2009,2000
tt1322277,Biografia,2009,2000
tt1322277,Drama,2009,2000
tt1552436,Drama,2009,2000
tt1513914,Drama,2009,2000
tt1609123,Comédia,2009,2000
tt1609123,Romance,2009,2000
tt1236397,Comédia,2009,2000
tt1650394,Drama,2009,2000
tt1500761,Drama,2009,2000
tt1442576,Biografia,2009,2000
tt1442576,Drama,2009,2000
tt1442576,História,2009,2000
tt1526306,Policial,2009,2000
tt1526306,Drama,2009,2000
tt1526306,Suspense,2009,2000
tt1483795,Drama,2009,2000
tt1576703,Ação,2009,2000
tt1576703,Aventura,2009,2000
tt1576703,Família,2009,2000
tt1358996,Comédia,2009,2000
tt1358996,Terror,2009,2000
tt1358996,Suspense,2009,2000
tt1134860,Drama,2009,2000
tt1134860,Romance,2009,2000
tt1134860,Suspense,2009,2000
tt2069774,Biografia,2009,2000
tt2069774,Drama,2009,2000
tt1410297,Comédia,2010,2010
tt1334026,Aventura,2009,2000
tt1334026,Drama,2009,2000
tt1334026,Faroeste,2009,2000
tt1099227,Comédia,2009,2000
tt1099227,Fantasia,2009,2000
tt1278336,Comédia,2009,2000
tt1278336,Drama,2009,2000
tt1278336,Romance,2009,2000
tt1517615,Documentário,2009,2000
tt1517615,Biografia,2009,2000
tt1517615,Esportes,2009,2000
tt1504688,Comédia,2009,2000
tt1670262,Animação,2009,2000
tt1670262,Família,2009,2000
tt2154685,Documentário,2009,2000
tt2154685,Biografia,2009,2000
tt2154685,Musical,2009,2000
tt1546795,Documentário,2009,2000
tt1685327,Comédia,2009,2000
tt1685327,Drama,2009,2000
tt1532945,Documentário,2009,2000
tt1532945,Biografia,2009,2000
tt1532945,Drama,2009,2000
tt1510932,Documentário,2009,2000
tt1510932,Policial,2009,2000
tt1205004,Drama,2009,2000
tt1205004,Romance,2009,2000
tt3515418,Documentário,2009,2000
tt1023136,Documentário,2009,2000
tt3135326,Documentário,2009,2000
tt1440286,Documentário,2009,2000
tt1440286,Biografia,2009,2000
tt1440286,Musical,2009,2000
tt2050515,Documentário,2009,2000
tt1541972,Mistério,2009,2000
tt1541972,Suspense,2009,2000
tt1561435,Documentário,2009,2000
tt1561435,Família,2009,2000
tt0814062,Drama,2009,2000
tt1518211,Aventura,2009,2000
tt1518211,Drama,2009,2000
tt1518211,Família,2009,2000
tt3359366,Aventura,2009,2000
tt3359366,Comédia,2009,2000
tt1816626,Ação,2009,2000
tt1816626,Biografia,2009,2000
tt1816626,Policial,2009,2000
tt1465474,Drama,2009,2000
tt1465474,Família,2009,2000
tt1252605,Drama,2009,2000
tt1502981,Documentário,2009,2000
tt1372685,Drama,2009,2000
tt3774662,Documentário,2009,2000
tt1223932,Drama,2009,2000
tt1262985,Documentário,2009,2000
tt1500720,Drama,2009,2000
tt1843212,Documentário,2009,2000
tt0481419,Drama,2009,2000
tt1555149,Ação,2010,2010
tt1555149,Policial,2010,2010
tt1555149,Drama,2010,2010
tt1467388,Drama,2010,2010
tt1467388,Fantasia,2010,2010
tt1268204,Documentário,2010,2010
tt1735853,Drama,2010,2010
tt1234559,Biografia,2010,2010
tt1234559,Drama,2010,2010
tt1442578,Comédia,2010,2010
tt1442578,Suspense,2010,2010
tt1235548,Biografia,2010,2010
tt1235548,Drama,2010,2010
tt1827372,Ação,2010,2010
tt1827372,Biografia,2010,2010
tt1827372,Policial,2010,2010
tt1054677,Comédia,2010,2010
tt1054677,Drama,2010,2010
tt1564916,Comédia,2010,2010
tt1439229,Musical,2010,2010
tt1071211,Comédia,2010,2010
tt1071211,Romance,2010,2010
tt1781866,Comédia,2010,2010
tt1410297,Comédia,2010,2010
tt0768187,Aventura,2010,2010
tt0768187,Família,2010,2010
tt0768187,Fantasia,2010,2010
tt1781755,Ação,2010,2010
tt1781755,Policial,2010,2010
tt1781755,Drama,2010,2010
tt1068962,Comédia,2010,2010
tt1068962,Drama,2010,2010
tt1841681,Drama,2010,2010
tt1997594,Documentário,2010,2010
tt1846683,Drama,2010,2010
tt2548300,Documentário,2010,2010
tt1667333,Drama,2010,2010
tt1646956,Comédia,2010,2010
tt1646956,Policial,2010,2010
tt1646956,Drama,2010,2010
tt0439801,Ação,2010,2010
tt1720038,Drama,2010,2010
tt1810574,Família,2010,2010
tt1781853,Romance,2010,2010
tt2830606,Documentário,2010,2010
tt1836076,Drama,2010,2010
tt1832288,Drama,2010,2010
tt6696114,Drama,2010,2010
tt1646957,Drama,2010,2010
tt0463311,Drama,2010,2010
tt0463311,Suspense,2010,2010
tt1075642,Ação,2010,2010
tt1075642,Policial,2010,2010
tt1075642,Terror,2010,2010
tt1679538,Policial,2010,2010
tt1679538,Drama,2010,2010
tt1618386,Documentário,2010,2010
tt1618386,Aventura,2010,2010
tt1618386,Drama,2010,2010
tt1702002,Drama,2010,2010
tt2642050,Biografia,2010,2010
tt2642050,Drama,2010,2010
tt2642050,Musical,2010,2010
tt8467790,Documentário,2010,2010
tt1784570,Documentário,2010,2010
tt1784570,Musical,2010,2010
tt2071650,Documentário,2010,2010
tt1512720,Documentário,2010,2010
tt1778881,Drama,2010,2010
tt1778881,Fantasia,2010,2010
tt1778881,Romance,2010,2010
tt1625093,Drama,2010,2010
tt1539302,Drama,2010,2010
tt1531677,Documentário,2010,2010
tt3792210,Drama,2010,2010
tt2083174,Drama,2010,2010
tt1791556,Drama,2010,2010
tt11093682,Documentário,2010,2010
tt1587828,Biografia,2011,2010
tt1587828,Drama,2011,2010
tt2027178,Comédia,2011,2010
tt2027178,Fantasia,2011,2010
tt2027178,Romance,2011,2010
tt2200908,Drama,2011,2010
tt2142055,Ação,2011,2010
tt2142055,Aventura,2011,2010
tt2142055,Biografia,2011,2010
tt18335606,Comédia,2011,2010
tt18335606,Romance,2011,2010
tt1921043,Comédia,2011,2010
tt1921043,Drama,2011,2010
tt2016959,Drama,2011,2010
tt2016959,Romance,2011,2010
tt1686328,Drama,2011,2010
tt1686328,Terror,2011,2010
tt1686328,Mistério,2011,2010
tt1579223,Comédia,2011,2010
tt1579223,Policial,2011,2010
tt1579223,Suspense,2011,2010
tt1828148,Aventura,2011,2010
tt1720114,Biografia,2011,2010
tt1720114,Drama,2011,2010
tt1720114,Esportes,2011,2010
tt2106411,Drama,2011,2010
tt1734468,Drama,2011,2010
tt1895545,Drama,2011,2010
tt1895545,Romance,2011,2010
tt2043879,Drama,2011,2010
tt1882041,Drama,2011,2010
tt2508618,Comédia,2011,2010
tt2508618,Terror,2011,2010
tt1708510,Aventura,2011,2010
tt1708510,Família,2011,2010
tt1708510,Fantasia,2011,2010
tt1988573,Comédia,2011,2010
tt1988573,Romance,2011,2010
tt2210871,Drama,2011,2010
tt1827481,Drama,2011,2010
tt1653653,Drama,2011,2010
tt1653653,História,2011,2010
tt1653653,Suspense,2011,2010
tt2072993,Drama,2011,2010
tt2072993,História,2011,2010
tt2072993,Romance,2011,2010
tt3801246,Documentário,2011,2010
tt3801246,Esportes,2011,2010
tt2153364,Ação,2011,2010
tt2153364,Fantasia,2011,2010
tt2153364,Terror,2011,2010
tt1964948,Drama,2011,2010
tt1964948,Fantasia,2011,2010
tt2167895,Drama,2011,2010
tt2106575,Comédia,2011,2010
tt2390985,Comédia,2011,2010
tt2109116,Terror,2011,2010
tt2109116,Suspense,2011,2010
tt1885344,Drama,2011,2010
tt1730133,Comédia,2011,2010
tt1730133,Romance,2011,2010
tt1725057,Drama,2011,2010
tt1891885,Comédia,2011,2010
tt1961624,Aventura,2011,2010
tt1961624,Fantasia,2011,2010
tt1961624,Mistério,2011,2010
tt2006109,Comédia,2011,2010
tt2115278,Documentário,2011,2010
tt2115278,Biografia,2011,2010
tt2115278,Esportes,2011,2010
tt1825692,Animação,2011,2010
tt1825692,Aventura,2011,2010
tt1825692,Comédia,2011,2010
tt2173017,Documentário,2011,2010
tt2271409,Drama,2011,2010
tt2103142,Documentário,2011,2010
tt2104852,Drama,2011,2010
tt2157079,Documentário,2011,2010
tt2157079,Musical,2011,2010
tt2157079,Romance,2011,2010
tt2113739,Drama,2011,2010
tt4720736,Documentário,2011,2010
tt3634636,Documentário,2011,2010
tt2044009,Drama,2011,2010
tt2044009,Musical,2011,2010
tt2189250,Comédia,2011,2010
tt2145741,Documentário,2011,2010
tt2145741,História,2011,2010
tt1401681,Comédia,2011,2010
tt1401681,Família,2011,2010
tt1401681,Fantasia,2011,2010
tt2190367,Drama,2012,2010
tt2190367,Suspense,2012,2010
tt2485014,Drama,2012,2010
tt2485014,História,2012,2010
tt2402186,Drama,2012,2010
tt2402186,Família,2012,2010
tt2475154,Documentário,2012,2010
tt2475154,Biografia,2012,2010
tt2475154,Drama,2012,2010
tt2102396,Drama,2012,2010
tt1753722,Ação,2012,2010
tt1753722,Suspense,2012,2010
tt1663661,Drama,2012,2010
tt22527704,Documentário,2012,2010
tt2106557,Drama,2012,2010
tt2332518,Comédia,2012,2010
tt3015458,Drama,2012,2010
tt3015458,História,2012,2010
tt3015458,Musical,2012,2010
tt2125425,Drama,2012,2010
tt2125425,Suspense,2012,2010
tt1179259,Aventura,2012,2010
tt1179259,Comédia,2012,2010
tt1179259,Drama,2012,2010
tt2366794,Drama,2012,2010
tt2634236,Documentário,2012,2010
tt2634236,História,2012,2010
tt2634236,Suspense,2012,2010
tt2181839,Comédia,2012,2010
tt2181819,Comédia,2012,2010
tt2181819,História,2012,2010
tt2296709,Comédia,2012,2010
tt2296709,Romance,2012,2010
tt2209400,Comédia,2012,2010
tt2478746,Biografia,2012,2010
tt2478746,Drama,2012,2010
tt2478746,Musical,2012,2010
tt2342810,Comédia,2012,2010
tt2342810,Família,2012,2010
tt2342810,Romance,2012,2010
tt0452664,Comédia,2012,2010
tt2275885,Comédia,2012,2010
tt2275885,Família,2012,2010
tt2066141,Comédia,2012,2010
tt2364250,Documentário,2012,2010
tt2364250,Drama,2012,2010
tt2364250,Família,2012,2010
tt5950116,Documentário,2012,2010
tt2182085,Comédia,2012,2010
tt2182085,Drama,2012,2010
tt2922740,Musical,2012,2010
tt1497880,Documentário,2012,2010
tt1497880,Musical,2012,2010
tt2445298,Documentário,2012,2010
tt2445298,Família,2012,2010
tt2445298,Musical,2012,2010
tt2113588,Drama,2012,2010
tt2787834,Documentário,2012,2010
tt1784599,Documentário,2012,2010
tt1784599,Musical,2012,2010
tt3679458,Documentário,2012,2010
tt2357958,Documentário,2012,2010
tt2357958,Biografia,2012,2010
tt3342056,Animação,2012,2010
tt3342056,Aventura,2012,2010
tt3342056,Comédia,2012,2010
tt2141697,Ação,2012,2010
tt2141697,Policial,2012,2010
tt2141697,Suspense,2012,2010
tt2553010,Policial,2012,2010
tt2553010,Terror,2012,2010
tt2553010,Mistério,2012,2010
tt1935765,Drama,2012,2010
tt2156310,Documentário,2012,2010
tt2476186,Drama,2012,2010
tt2322475,Documentário,2012,2010
tt13327766,Documentário,2012,2010
tt2440728,Documentário,2012,2010
tt2023618,Drama,2012,2010
tt2023618,Romance,2012,2010
tt2378405,Drama,2012,2010
tt2378405,História,2012,2010
tt2378405,Guerra,2012,2010
tt2161938,Comédia,2012,2010
tt2161938,Família,2012,2010
tt2344436,Documentário,2012,2010
tt5235162,Animação,2012,2010
tt5235162,Aventura,2012,2010
tt5235162,Família,2012,2010
tt2177126,Drama,2012,2010
tt2861532,Policial,2013,2010
tt2861532,Drama,2013,2010
tt2861532,Suspense,2013,2010
tt2217458,Biografia,2013,2010
tt2217458,Drama,2013,2010
tt2217458,História,2013,2010
tt2746176,Drama,2013,2010
tt2332672,Drama,2013,2010
tt3183630,Animação,2013,2010
tt3183630,Aventura,2013,2010
tt3183630,Família,2013,2010
tt2464018,Comédia,2013,2010
tt2140381,Drama,2013,2010
tt2140381,Faroeste,2013,2010
tt2759548,Terror,2013,2010
tt2231208,Animação,2013,2010
tt2231208,Ação,2013,2010
tt2231208,Aventura,2013,2010
tt1869416,Policial,2013,2010
tt1869416,Drama,2013,2010
tt1869416,Romance,2013,2010
tt1922679,Ação,2013,2010
tt1922679,Drama,2013,2010
tt1922679,Suspense,2013,2010
tt4103686,Documentário,2013,2010
tt1756873,Animação,2013,2010
tt1756873,Aventura,2013,2010
tt1756873,Família,2013,2010
tt3148528,Comédia,2013,2010
tt2974412,Documentário,2013,2010
tt2974412,Família,2013,2010
tt2974412,História,2013,2010
tt1841490,Drama,2013,2010
tt1841490,História,2013,2010
tt1841490,Guerra,2013,2010
tt3102382,Drama,2013,2010
tt3102382,Romance,2013,2010
tt2428824,Biografia,2013,2010
tt2428824,História,2013,2010
tt2428824,Romance,2013,2010
tt2836364,Comédia,2013,2010
tt2836364,Drama,2013,2010
tt2836364,Romance,2013,2010
tt2938008,Comédia,2013,2010
tt2650414,Drama,2013,2010
tt2650414,Musical,2013,2010
tt2650414,Musical,2013,2010
tt2316573,Drama,2013,2010
tt2316573,Família,2013,2010
tt3034258,Comédia,2013,2010
tt3034258,Romance,2013,2010
tt2401711,Drama,2013,2010
tt2401711,Romance,2013,2010
tt2401711,Guerra,2013,2010
tt2998352,Documentário,2013,2010
tt2998352,Biografia,2013,2010
tt2998352,História,2013,2010
tt2039369,Comédia,2013,2010
tt2039369,Romance,2013,2010
tt2881246,Drama,2013,2010
tt2220408,Comédia,2013,2010
tt2445698,Drama,2013,2010
tt2215537,Biografia,2013,2010
tt2215537,Drama,2013,2010
tt2215537,Musical,2013,2010
tt3229040,Comédia,2013,2010
tt3229040,Terror,2013,2010
tt2078717,Drama,2013,2010
tt2078717,Romance,2013,2010
tt2078717,Suspense,2013,2010
tt4842830,Drama,2013,2010
tt2616114,Comédia,2013,2010
tt2355936,Drama,2013,2010
tt2355346,Drama,2013,2010
tt2175828,Documentário,2013,2010
tt2175828,Mistério,2013,2010
tt2211808,Comédia,2013,2010
tt2928842,Comédia,2013,2010
tt2928842,Romance,2013,2010
tt3158456,Comédia,2013,2010
tt2322316,Animação,2013,2010
tt2322316,Comédia,2013,2010
tt2322316,Musical,2013,2010
tt3152736,Comédia,2013,2010
tt3152736,Drama,2013,2010
tt3152736,Musical,2013,2010
tt3422390,Drama,2013,2010
tt2362744,Drama,2013,2010
tt2362744,Romance,2013,2010
tt4062764,Policial,2013,2010
tt4062764,Terror,2013,2010
tt4062764,Suspense,2013,2010
tt3120448,Romance,2013,2010
tt3120448,Ficção científica,2013,2010
tt2545068,Drama,2013,2010
tt2545068,Família,2013,2010
tt2545068,Mistério,2013,2010
tt22442278,Documentário,2013,2010
tt2936856,Ação,2013,2010
tt2936856,Comédia,2013,2010
tt2974200,Documentário,2013,2010
tt2974200,Família,2013,2010
tt1702014,Drama,2014,2010
tt1702014,Romance,2014,2010
tt3474994,Drama,2014,2010
tt3474994,Romance,2014,2010
tt1456606,Comédia,2014,2010
tt1456606,Drama,2014,2010
tt1456606,Fantasia,2014,2010
tt2199543,Drama,2014,2010
tt2199543,Romance,2014,2010
tt4096762,Drama,2014,2010
tt3904770,Drama,2014,2010
tt2746200,Drama,2014,2010
tt2746200,Mistério,2014,2010
tt2986122,Drama,2014,2010
tt3035582,Comédia,2014,2010
tt3035582,Romance,2014,2010
tt3134058,Biografia,2014,2010
tt3134058,Drama,2014,2010
tt3134058,Musical,2014,2010
tt3006814,Biografia,2014,2010
tt3006814,Drama,2014,2010
tt3006814,Musical,2014,2010
tt3046062,Biografia,2014,2010
tt3046062,Drama,2014,2010
tt3046062,História,2014,2010
tt2463692,Drama,2014,2010
tt2463692,Terror,2014,2010
tt2463692,Musical,2014,2010
tt2343380,Ação,2014,2010
tt2343380,Aventura,2014,2010
tt2343380,Drama,2014,2010
tt3527550,Ação,2014,2010
tt3527550,Drama,2014,2010
tt2789926,Comédia,2014,2010
